# Iteration newS newE bestS bestE rejectS rejectE
19 4.66717071604829 5.14098837957662 23.66644746471112 9.77321576316535 1.0464315057912266 3.996130422698406
20 3.091980662995841 8.51378618830368 38.84694742285948 9.77321576316535 1.0464315057912266 3.996130422698406 3.091980662995841 8.51378618830368 38.84694742285948
21 -1.464026271086809 2.268225278629281 51.20283879487432 9.77321576316535 1.0464315057912266 3.996130422698406
22 9.310324395295552 3.250571774769856 1.2183478361509774 9.310324395295552 3.250571774769856 1.2183478361509774
23 7.908584142712 13.325183096138039 149.47572824282935 9.310324395295552 3.250571774769856 1.2183478361509774 7.908584142712 13.325183096138039 149.47572824282935
24 1.2658225231763147 14.266115307074772 114.36347121170286 9.310324395295552 3.250571774769856 1.2183478361509774 1.2658225231763147 14.266115307074772 114.36347121170286
25 8.366236668067017 9.742537677384096 69.54482278275766 9.310324395295552 3.250571774769856 1.2183478361509774
26 -1.6377696747140837 0.5325875584766537 80.26245253176194 9.310324395295552 3.250571774769856 1.2183478361509774
27 4.905928983357912 0.6927146353497637 12.217069951006522 9.310324395295552 3.250571774769856 1.2183478361509774
28 8.44867403765618 1.8787353468043178 4.6311972643016714 9.310324395295552 3.250571774769856 1.2183478361509774
29 2.8715388715911176 7.05297336569623 21.52079221290911 9.310324395295552 3.250571774769856 1.2183478361509774 2.8715388715911176 7.05297336569623 21.52079221290911
30 7.084148435541225 8.99392459387663 77.2980369001055 9.310324395295552 3.250571774769856 1.2183478361509774
31 -4.486280272183562 6.082310054933211 101.12209327055754 9.310324395295552 3.250571774769856 1.2183478361509774
32 6.654908086192546 2.4996519924948246 20.823132710671008 9.310324395295552 3.250571774769856 1.2183478361509774
33 5.735764780168295 4.068683355860613 26.88609659757032 9.310324395295552 3.250571774769856 1.2183478361509774
34 4.571419379396455 8.128704819209743 53.60337858957988 9.310324395295552 3.250571774769856 1.2183478361509774
35 4.890552835273152 0.1127242226852665 13.126133036103218 9.310324395295552 3.250571774769856 1.2183478361509774
36 1.6384637530345119 1.4614107598009718 14.53865003000982 9.310324395295552 3.250571774769856 1.2183478361509774
37 6.122969572158274 12.583740343957938 151.39640167320027 9.310324395295552 3.250571774769856 1.2183478361509774 6.122969572158274 12.583740343957938 151.39640167320027
38 1.8937018973493265 4.043675522795742 7.306249618878912 9.310324395295552 3.250571774769856 1.2183478361509774
39 -2.0900423168855995 14.219629560473082 23.974648866629956 9.310324395295552 3.250571774769856 1.2183478361509774 -2.0900423168855995 14.219629560473082 23.974648866629956
40 9.656934973384283 12.603732701658087 99.17978793536368 9.310324395295552 3.250571774769856 1.2183478361509774
41 3.1103281390073056 10.053710039069456 60.53022611812382 9.310324395295552 3.250571774769856 1.2183478361509774
42 -1.4411293417708158 0.8606415617438523 70.55137167028192 9.310324395295552 3.250571774769856 1.2183478361509774 -1.4411293417708158 0.8606415617438523 70.55137167028192
43 8.42882332658222 7.883049835406476 42.23392400326401 9.310324395295552 3.250571774769856 1.2183478361509774
44 6.947220845713479 2.508072158398763 19.330600705560457 9.310324395295552 3.250571774769856 1.2183478361509774
45 4.912515275659485 6.579618867251563 39.7929894943756 9.310324395295552 3.250571774769856 1.2183478361509774
46 1.8086659848555664 1.269921933771595 12.90893303577064 9.310324395295552 3.250571774769856 1.2183478361509774
47 7.9922733479276475 7.33494598423191 42.35344763948966 9.310324395295552 3.250571774769856 1.2183478361509774
48 9.112407870568777 11.269366167266066 82.67913357332057 9.310324395295552 3.250571774769856 1.2183478361509774 9.112407870568777 11.269366167266066 82.67913357332057
49 -2.309541267581971 0.5565328344271758 99.73675021924245 9.310324395295552 3.250571774769856 1.2183478361509774
50 8.142444477711399 4.2789451741538285 14.41435865533747 9.310324395295552 3.250571774769856 1.2183478361509774
51 2.900972241464596 13.881531971872906 130.89462539999454 9.310324395295552 3.250571774769856 1.2183478361509774 2.900972241464596 13.881531971872906 130.89462539999454
52 4.457413213456099 3.961304733531282 13.772219822608083 9.310324395295552 3.250571774769856 1.2183478361509774
53 0.24985653541483321 3.3886501649507905 24.24014477241475 9.310324395295552 3.250571774769856 1.2183478361509774
54 0.008185504428139811 5.975064817026704 19.601932957284696 9.310324395295552 3.250571774769856 1.2183478361509774
55 3.0648854873906495 13.889238472282287 133.91312591269156 9.310324395295552 3.250571774769856 1.2183478361509774 3.0648854873906495 13.889238472282287 133.91312591269156
56 6.919137475817356 2.9691370797638594 20.95290393891698 9.310324395295552 3.250571774769856 1.2183478361509774
57 0.4057184885840659 8.12721150259457 26.3942797803889 9.310324395295552 3.250571774769856 1.2183478361509774
58 4.344348101085793 5.314597776712371 20.914654843641127 9.310324395295552 3.250571774769856 1.2183478361509774
59 2.7918674279152977 13.916631040712684 129.87188399100802 9.310324395295552 3.250571774769856 1.2183478361509774 2.7918674279152977 13.916631040712684 129.87188399100802
60 -4.9630406393563735 7.159320286828823 110.8207549231496 9.310324395295552 3.250571774769856 1.2183478361509774 -4.9630406393563735 7.159320286828823 110.8207549231496
61 9.854202401701006 5.641796533232717 9.002252147579494 9.310324395295552 3.250571774769856 1.2183478361509774
62 -0.17094153152542368 14.521173958066328 87.44774710219801 9.310324395295552 3.250571774769856 1.2183478361509774 -0.17094153152542368 14.521173958066328 87.44774710219801
63 -0.04912051625194369 5.812938270775151 19.661048279808515 9.310324395295552 3.250571774769856 1.2183478361509774
64 6.946621505699732 1.168763030267268 17.565404920454093 9.310324395295552 3.250571774769856 1.2183478361509774
65 -4.315717491604278 1.4244337868778112 198.12267362019807 9.310324395295552 3.250571774769856 1.2183478361509774 -4.315717491604278 1.4244337868778112 198.12267362019807
66 4.825917991973981 6.015450404156998 33.06040456880427 9.310324395295552 3.250571774769856 1.2183478361509774
67 8.741419882322333 13.796920577795023 142.692723440692 9.310324395295552 3.250571774769856 1.2183478361509774 8.741419882322333 13.796920577795023 142.692723440692
68 -2.024234825124453 14.430924417726157 27.69533614614434 9.310324395295552 3.250571774769856 1.2183478361509774
69 -3.2561857489835004 6.652728157410495 35.263346565446824 9.310324395295552 3.250571774769856 1.2183478361509774
70 8.167982305494505 7.191177313584053 38.08430935687419 9.310324395295552 3.250571774769856 1.2183478361509774
71 -0.23333266347328685 2.9439730358491802 31.137153103034738 9.310324395295552 3.250571774769856 1.2183478361509774
72 2.9131483478746123 14.458529380054335 144.61455139616749 9.310324395295552 3.250571774769856 1.2183478361509774 2.9131483478746123 14.458529380054335 144.61455139616749
73 3.1574178737107443 3.0080734344510986 0.9546848071375678 3.1574178737107443 3.0080734344510986 0.9546848071375678
74 1.043299899736649 9.889424971632728 44.09367945254143 3.1574178737107443 3.0080734344510986 0.9546848071375678
75 1.1833204159552535 11.174724019671974 60.92333056023618 3.1574178737107443 3.0080734344510986 0.9546848071375678 1.1833204159552535 11.174724019671974 60.92333056023618
76 8.672393631924798 12.296702429659117 110.8012388945451 3.1574178737107443 3.0080734344510986 0.9546848071375678 8.672393631924798 12.296702429659117 110.8012388945451
77 -3.0690176536109055 3.8952064872949 67.76256553160538 3.1574178737107443 3.0080734344510986 0.9546848071375678
78 9.839825409839293 2.213030414871777 1.6155016654157155 3.1574178737107443 3.0080734344510986 0.9546848071375678
79 -4.024692485638223 4.758696335501149 98.75992545426617 3.1574178737107443 3.0080734344510986 0.9546848071375678 -4.024692485638223 4.758696335501149 98.75992545426617
80 -3.575408350303625 14.787606920809713 3.3774861226840276 3.1574178737107443 3.0080734344510986 0.9546848071375678
81 7.974576503609077 0.44498191549421473 10.007846822446306 3.1574178737107443 3.0080734344510986 0.9546848071375678
82 4.580775396838894 6.628661676552582 35.86781359681862 3.1574178737107443 3.0080734344510986 0.9546848071375678 4.580775396838894 6.628661676552582 35.86781359681862
83 5.667645855795886 8.163176876722083 67.31443452289733 3.1574178737107443 3.0080734344510986 0.9546848071375678
84 4.68945931999895 0.8031371812086607 10.109616933630114 3.1574178737107443 3.0080734344510986 0.9546848071375678
85 9.364877430516371 3.451462545568107 1.4688651781273947 3.1574178737107443 3.0080734344510986 0.9546848071375678
86 -3.3274535428445753 6.297043539728565 41.896422997191124 3.1574178737107443 3.0080734344510986 0.9546848071375678
87 7.330947854555725 14.925420284538523 201.12566568487367 3.1574178737107443 3.0080734344510986 0.9546848071375678 7.330947854555725 14.925420284538523 201.12566568487367
88 7.146593968684575 12.385719985007945 140.82868721362823 3.1574178737107443 3.0080734344510986 0.9546848071375678 7.146593968684575 12.385719985007945 140.82868721362823
89 -3.523620455502049 14.945737072146876 4.096087253001942 3.1574178737107443 3.0080734344510986 0.9546848071375678
90 3.6028259944357144 2.4523447027975322 1.6609180032712256 3.1574178737107443 3.0080734344510986 0.9546848071375678
91 9.435850784508771 12.950881178090585 109.94662528937496 3.1574178737107443 3.0080734344510986 0.9546848071375678 9.435850784508771 12.950881178090585 109.94662528937496
92 6.178763024078912 4.292014380996037 29.750995804281175 3.1574178737107443 3.0080734344510986 0.9546848071375678
93 2.58803847615056 4.466882299263791 4.792327803634611 3.1574178737107443 3.0080734344510986 0.9546848071375678
94 -4.609238126558921 7.250128001778714 86.98437564726932 3.1574178737107443 3.0080734344510986 0.9546848071375678 -4.609238126558921 7.250128001778714 86.98437564726932
95 7.613607224538548 0.9583450009123329 12.456230170417644 3.1574178737107443 3.0080734344510986 0.9546848071375678
96 5.672757057279705 3.1268723752081073 21.86066289032363 3.1574178737107443 3.0080734344510986 0.9546848071375678
97 -2.365709831444933 1.442444206364073 84.97052227705382 3.1574178737107443 3.0080734344510986 0.9546848071375678
98 3.805647666305247 6.354372545743148 23.052443163447343 3.1574178737107443 3.0080734344510986 0.9546848071375678
99 3.1722669302207196 1.8939292938550856 0.530046681503757 3.1722669302207196 1.8939292938550856 0.530046681503757
100 8.437953295932537 0.45356853020796173 6.434723852500685 3.1722669302207196 1.8939292938550856 0.530046681503757
101 1.2701852362430692 10.707505594199468 55.362043859064 3.1722669302207196 1.8939292938550856 0.530046681503757
102 1.6214744697504724 12.389052870056341 83.99153323016088 3.1722669302207196 1.8939292938550856 0.530046681503757
103 6.183666968050787 6.594414583021074 49.76394847714147 3.1722669302207196 1.8939292938550856 0.530046681503757
104 5.915382798209514 8.701969934628552 76.66219871666063 3.1722669302207196 1.8939292938550856 0.530046681503757 5.915382798209514 8.701969934628552 76.66219871666063
105 -2.7629804317138187 9.57748633409432 4.3400506822537075 3.1722669302207196 1.8939292938550856 0.530046681503757
106 -1.6491543954087273 1.3782722884362597 66.97467142429112 3.1722669302207196 1.8939292938550856 0.530046681503757
107 7.839843208902293 2.1954549674727577 10.67284855244148 3.1722669302207196 1.8939292938550856 0.530046681503757
108 -3.9929770151252812 8.522592866789386 38.38993090124431 3.1722669302207196 1.8939292938550856 0.530046681503757
109 3.4845967496168635 10.291130983085214 69.32411068914658 3.1722669302207196 1.8939292938550856 0.530046681503757
110 7.883853699943263 5.855036581643266 28.837185225854753 3.1722669302207196 1.8939292938550856 0.530046681503757
111 5.296737573639792 9.471488658446564 83.80879861008049 3.1722669302207196 1.8939292938550856 0.530046681503757 5.296737573639792 9.471488658446564 83.80879861008049
112 -1.3448095216086897 2.778435425952331 43.4614528434797 3.1722669302207196 1.8939292938550856 0.530046681503757
113 4.838885827574049 2.6252024964002887 12.905815224226203 3.1722669302207196 1.8939292938550856 0.530046681503757
114 6.2005440969975485 13.983301287844302 185.5938444348385 3.1722669302207196 1.8939292938550856 0.530046681503757 6.2005440969975485 13.983301287844302 185.5938444348385
115 7.672311506867797 1.4159401361893686 11.735340897046568 3.1722669302207196 1.8939292938550856 0.530046681503757
116 -4.522703035111057 0.48004306889841475 244.13482111684803 3.1722669302207196 1.8939292938550856 0.530046681503757 -4.522703035111057 0.48004306889841475 244.13482111684803
117 -2.2057788126888083 12.273685547722806 8.860628206485718 3.1722669302207196 1.8939292938550856 0.530046681503757
118 1.9655165166622335 4.761348573826192 8.240977961852446 3.1722669302207196 1.8939292938550856 0.530046681503757
119 9.54020440412395 6.384048453312282 14.977597444790327 3.1722669302207196 1.8939292938550856 0.530046681503757 9.54020440412395 6.384048453312282 14.977597444790327
120 -2.126632506015114 4.776744324491355 31.89174617256832 3.1722669302207196 1.8939292938550856 0.530046681503757 -2.126632506015114 4.776744324491355 31.89174617256832
121 0.6768073070055505 1.8676705760300216 27.184645987879023 3.1722669302207196 1.8939292938550856 0.530046681503757 0.6768073070055505 1.8676705760300216 27.184645987879023
122 4.5188555935416 0.7709576991809008 8.608895037261753 3.1722669302207196 1.8939292938550856 0.530046681503757
123 8.013176554428 8.892664302749258 62.514520903826245 3.1722669302207196 1.8939292938550856 0.530046681503757
124 3.2467032841688392 5.389625223457543 10.659989636214297 3.1722669302207196 1.8939292938550856 0.530046681503757
125 4.928048580916249 14.078354022456798 175.49196219407662 3.1722669302207196 1.8939292938550856 0.530046681503757 4.928048580916249 14.078354022456798 175.49196219407662
126 4.146540198982505 2.6352096274234227 5.879099153163861 3.1722669302207196 1.8939292938550856 0.530046681503757
127 3.6446519013613465 11.813587012128771 99.56203450254449 3.1722669302207196 1.8939292938550856 0.530046681503757 3.6446519013613465 11.813587012128771 99.56203450254449
128 1.1287342046214244 7.380872337493511 23.18432023047489 3.1722669302207196 1.8939292938550856 0.530046681503757
129 2.2212940075668337 10.74237949616182 62.55875231459217 3.1722669302207196 1.8939292938550856 0.530046681503757 2.2212940075668337 10.74237949616182 62.55875231459217
130 -1.6210683385391031 6.671369156213159 14.571530980137723 3.1722669302207196 1.8939292938550856 0.530046681503757
131 3.2530088678432874 12.017621296745247 97.04517247556022 3.1722669302207196 1.8939292938550856 0.530046681503757 3.2530088678432874 12.017621296745247 97.04517247556022
132 -2.830574336939347 11.10011775455871 1.0521091773219098 3.1722669302207196 1.8939292938550856 0.530046681503757
133 -2.925990433415211 14.974913685778532 10.937478854931788 3.1722669302207196 1.8939292938550856 0.530046681503757 -2.925990433415211 14.974913685778532 10.937478854931788
134 0.670199695283554 14.708887840598472 111.95531464286182 3.1722669302207196 1.8939292938550856 0.530046681503757 0.670199695283554 14.708887840598472 111.95531464286182
135 5.742035806018945 3.2226111616870403 22.648563191446257 3.1722669302207196 1.8939292938550856 0.530046681503757
136 6.853966923397743 12.78173804343772 153.13882554640935 3.1722669302207196 1.8939292938550856 0.530046681503757 6.853966923397743 12.78173804343772 153.13882554640935
137 -3.6649510973595563 8.77361343263312 24.670657153239794 3.1722669302207196 1.8939292938550856 0.530046681503757
138 -1.2778248092127629 14.19867863703344 48.223430572675625 3.1722669302207196 1.8939292938550856 0.530046681503757 -1.2778248092127629 14.19867863703344 48.223430572675625
139 -3.5523489703652977 2.757296412079774 112.00686658279766 3.1722669302207196 1.8939292938550856 0.530046681503757
140 -2.13390044418579 6.032820735701466 20.489664778951642 3.1722669302207196 1.8939292938550856 0.530046681503757
141 -4.348730452457246 8.289213499192725 56.641229076303446 3.1722669302207196 1.8939292938550856 0.530046681503757
142 8.928397749780736 2.335320039519938 1.6178513309725702 3.1722669302207196 1.8939292938550856 0.530046681503757
143 -4.272528814906265 3.488856952845254 142.08345703456843 3.1722669302207196 1.8939292938550856 0.530046681503757
144 2.674748285280357 5.982635391804036 12.417308026574934 3.1722669302207196 1.8939292938550856 0.530046681503757
145 4.8703784829435115 10.493585070527127 95.79599777604034 3.1722669302207196 1.8939292938550856 0.530046681503757 4.8703784829435115 10.493585070527127 95.79599777604034
146 1.4840354235798188 0.2544144943004678 24.287592940954934 3.1722669302207196 1.8939292938550856 0.530046681503757
147 3.739123893302121 10.214639331383871 71.94299875478848 3.1722669302207196 1.8939292938550856 0.530046681503757 3.739123893302121 10.214639331383871 71.94299875478848
148 -4.453452984505533 10.690605396846705 32.13733387098401 3.1722669302207196 1.8939292938550856 0.530046681503757
149 -3.820552537736062 13.859749452991416 2.5387268210909637 3.1722669302207196 1.8939292938550856 0.530046681503757
150 1.0573724912252702 5.387172347062145 15.572933002568465 3.1722669302207196 1.8939292938550856 0.530046681503757
151 9.12154723808293 10.06479280631153 62.202759528343705 3.1722669302207196 1.8939292938550856 0.530046681503757
152 0.5924850315753569 12.54749465572629 73.39522507716758 3.1722669302207196 1.8939292938550856 0.530046681503757
153 0.723930956456257 14.523573951842343 109.50847578574913 3.1722669302207196 1.8939292938550856 0.530046681503757 0.723930956456257 14.523573951842343 109.50847578574913
154 4.8489114157350315 1.695429029111597 11.447709938412878 3.1722669302207196 1.8939292938550856 0.530046681503757
155 -4.7371815215179724 2.214411562597874 212.5619816373341 3.1722669302207196 1.8939292938550856 0.530046681503757 -4.7371815215179724 2.214411562597874 212.5619816373341
156 -4.4677948755295525 5.982373468250706 101.9009574428461 3.1722669302207196 1.8939292938550856 0.530046681503757
157 1.8547674041520557 2.7632813535520584 7.8414811077816955 3.1722669302207196 1.8939292938550856 0.530046681503757
158 -4.481825530950183 13.825162003343863 11.426250227686717 3.1722669302207196 1.8939292938550856 0.530046681503757
159 -3.171764173883983 7.158180353271199 27.332613952556216 3.1722669302207196 1.8939292938550856 0.530046681503757
160 1.6771861673362016 1.6147745067162467 13.303809111911843 3.1722669302207196 1.8939292938550856 0.530046681503757
161 0.3856951964273714 2.6741206880116533 26.356407214682825 3.1722669302207196 1.8939292938550856 0.530046681503757 0.3856951964273714 2.6741206880116533 26.356407214682825
162 3.3586224941634812 9.125798855438518 49.818869605108766 3.1722669302207196 1.8939292938550856 0.530046681503757
163 -1.3229175077710775 5.513973071841482 20.29474587091692 3.1722669302207196 1.8939292938550856 0.530046681503757
164 -4.560271819830506 7.542644344152329 79.13497072938341 3.1722669302207196 1.8939292938550856 0.530046681503757 -4.560271819830506 7.542644344152329 79.13497072938341
165 -0.35069245723370246 5.369890444465318 20.467637773238977 3.1722669302207196 1.8939292938550856 0.530046681503757
166 -0.9109791608126847 9.491071156214268 19.626165800970213 3.1722669302207196 1.8939292938550856 0.530046681503757
167 -4.840770945935621 10.558462395748803 49.33593340404578 3.1722669302207196 1.8939292938550856 0.530046681503757
168 -4.7386301214562785 8.13212288826187 79.31518255895735 3.1722669302207196 1.8939292938550856 0.530046681503757 -4.7386301214562785 8.13212288826187 79.31518255895735
169 -3.94812460777632 12.328959724825332 7.229734175152519 3.1722669302207196 1.8939292938550856 0.530046681503757
170 8.357909055116261 9.926187255470818 72.6702857085628 3.1722669302207196 1.8939292938550856 0.530046681503757
171 7.650262790060129 9.73715526304092 81.70198736207017 3.1722669302207196 1.8939292938550856 0.530046681503757
172 6.770596758350107 1.3952329610082737 18.54594361267472 3.1722669302207196 1.8939292938550856 0.530046681503757
173 8.052845246172549 8.623775235432046 57.98730371679028 3.1722669302207196 1.8939292938550856 0.530046681503757
174 -2.7230103662974985 3.004742549459176 69.90022428334314 3.1722669302207196 1.8939292938550856 0.530046681503757
175 -1.969377188576793 11.435450620181019 9.513511384812881 3.1722669302207196 1.8939292938550856 0.530046681503757
176 -1.4473098370245716 12.597237086961082 27.368603965764216 3.1722669302207196 1.8939292938550856 0.530046681503757
177 4.997199664771277 1.6412139045473773 12.833759146725441 3.1722669302207196 1.8939292938550856 0.530046681503757
178 -4.5169210715144725 4.0652396844161265 146.41757755189772 3.1722669302207196 1.8939292938550856 0.530046681503757 -4.5169210715144725 4.0652396844161265 146.41757755189772
179 1.7342656331743518 14.71104139462335 131.26280669390954 3.1722669302207196 1.8939292938550856 0.530046681503757 1.7342656331743518 14.71104139462335 131.26280669390954
180 7.130818545383497 3.2600324618016243 20.51684590645047 3.1722669302207196 1.8939292938550856 0.530046681503757
181 1.84189929312583 4.939540300598797 9.481363400625332 3.1722669302207196 1.8939292938550856 0.530046681503757
182 -1.4260250487206783 2.857988562575551 43.582980955230404 3.1722669302207196 1.8939292938550856 0.530046681503757 -1.4260250487206783 2.857988562575551 43.582980955230404
183 1.1003345260410917 5.225507104199137 15.025568522193803 3.1722669302207196 1.8939292938550856 0.530046681503757
184 5.089175059440699 12.653115951005116 143.65143351401633 3.1722669302207196 1.8939292938550856 0.530046681503757 5.089175059440699 12.653115951005116 143.65143351401633
185 1.6332060526914582 11.330073103257185 66.93060928400789 3.1722669302207196 1.8939292938550856 0.530046681503757 1.6332060526914582 11.330073103257185 66.93060928400789
186 1.76508793558164 14.871267474819485 135.33968860643535 3.1722669302207196 1.8939292938550856 0.530046681503757 1.76508793558164 14.871267474819485 135.33968860643535
187 7.697384934220381 14.565705394216426 184.7443493384069 3.1722669302207196 1.8939292938550856 0.530046681503757 7.697384934220381 14.565705394216426 184.7443493384069
188 1.0187142759952539 1.1372138167527879 26.430049511332356 3.1722669302207196 1.8939292938550856 0.530046681503757
189 4.634208451825003 0.499675353655461 10.058455825007844 3.1722669302207196 1.8939292938550856 0.530046681503757
190 -0.5042611348990103 5.796312140597361 19.486668985791418 3.1722669302207196 1.8939292938550856 0.530046681503757
191 -1.8598759168371748 0.7686562409220954 81.8828704922708 3.1722669302207196 1.8939292938550856 0.530046681503757
192 7.225081146942462 12.331115857042636 138.55955985429014 3.1722669302207196 1.8939292938550856 0.530046681503757 7.225081146942462 12.331115857042636 138.55955985429014
193 -1.301742019958192 9.957109466600203 15.329372686226606 3.1722669302207196 1.8939292938550856 0.530046681503757
194 9.808509515954409 2.463016632980135 1.2220160394124093 3.1722669302207196 1.8939292938550856 0.530046681503757
195 1.775489408785507 7.677348390291369 24.82453477802448 3.1722669302207196 1.8939292938550856 0.530046681503757 1.775489408785507 7.677348390291369 24.82453477802448
196 9.832896423001975 5.362922632045226 7.547752143495716 3.1722669302207196 1.8939292938550856 0.530046681503757 9.832896423001975 5.362922632045226 7.547752143495716
197 5.021042792353249 2.1616893960129913 13.719841881403253 3.1722669302207196 1.8939292938550856 0.530046681503757
198 -1.2604681868447822 2.8461299353328795 41.71772121587508 3.1722669302207196 1.8939292938550856 0.530046681503757 -1.2604681868447822 2.8461299353328795 41.71772121587508
199 9.781268450307797 10.978430612617517 68.01720098592921 3.1722669302207196 1.8939292938550856 0.530046681503757 9.781268450307797 10.978430612617517 68.01720098592921
200 2.426185598924644 5.91706722557639 11.860595173168084 3.1722669302207196 1.8939292938550856 0.530046681503757
201 0.5733568255093959 12.466555318451976 71.89248174583575 3.1722669302207196 1.8939292938550856 0.530046681503757 0.5733568255093959 12.466555318451976 71.89248174583575
202 2.2699250873470405 6.795762403468778 17.82932240487558 3.1722669302207196 1.8939292938550856 0.530046681503757
203 5.033833006079869 11.939005143773297 127.03480129377242 3.1722669302207196 1.8939292938550856 0.530046681503757 5.033833006079869 11.939005143773297 127.03480129377242
204 -0.33473602426581595 7.212713513041852 19.512043726659723 3.1722669302207196 1.8939292938550856 0.530046681503757
205 2.413840372338531 5.426338994598897 9.157490651264892 3.1722669302207196 1.8939292938550856 0.530046681503757
206 0.23578232944125554 8.046237981042871 25.16535921761904 3.1722669302207196 1.8939292938550856 0.530046681503757
207 3.6956950809020106 13.971188682127298 147.97001106906058 3.1722669302207196 1.8939292938550856 0.530046681503757 3.6956950809020106 13.971188682127298 147.97001106906058
208 9.242750677269013 7.626762130883882 28.65739902036492 3.1722669302207196 1.8939292938550856 0.530046681503757
209 3.039474771007109 11.442038622925397 83.00428516975718 3.1722669302207196 1.8939292938550856 0.530046681503757 3.039474771007109 11.442038622925397 83.00428516975718
210 -0.5637457877776 13.70172289038709 63.86036421895139 3.1722669302207196 1.8939292938550856 0.530046681503757 -0.5637457877776 13.70172289038709 63.86036421895139
211 0.2809579692567121 1.4816009529540963 35.883752730487224 3.1722669302207196 1.8939292938550856 0.530046681503757
212 -1.1164508149398098 10.147338381504355 19.09569311025626 3.1722669302207196 1.8939292938550856 0.530046681503757
213 -4.210156731914494 10.987122819325013 21.4049096520842 3.1722669302207196 1.8939292938550856 0.530046681503757
214 2.3659178133713854 1.9780657090839227 4.104157656375364 3.1722669302207196 1.8939292938550856 0.530046681503757
215 7.30845113984707 4.561720589234019 25.828026289153897 3.1722669302207196 1.8939292938550856 0.530046681503757
216 7.415940216732503 5.469575874105423 31.443103812551243 3.1722669302207196 1.8939292938550856 0.530046681503757
217 -3.843288038772165 7.472665754162172 45.59882032553361 3.1722669302207196 1.8939292938550856 0.530046681503757
218 7.930954639195069 4.830771129645223 20.33432489082103 3.1722669302207196 1.8939292938550856 0.530046681503757
219 -0.5135017213114215 9.296324554029251 24.34173704529217 3.1722669302207196 1.8939292938550856 0.530046681503757
220 -1.9592688053719298 1.9407476471062513 65.24449402513335 3.1722669302207196 1.8939292938550856 0.530046681503757 -1.9592688053719298 1.9407476471062513 65.24449402513335
221 -3.482663810755877 6.586757646234204 43.499823945922095 3.1722669302207196 1.8939292938550856 0.530046681503757 -3.482663810755877 6.586757646234204 43.499823945922095
222 4.785141214609683 12.531886740068165 135.90652480696457 3.1722669302207196 1.8939292938550856 0.530046681503757 4.785141214609683 12.531886740068165 135.90652480696457
223 -1.8396855611048801 8.240469205869786 8.714043193030834 3.1722669302207196 1.8939292938550856 0.530046681503757
224 8.588120094190678 14.863044859128916 172.6543223227152 3.1722669302207196 1.8939292938550856 0.530046681503757 8.588120094190678 14.863044859128916 172.6543223227152
225 0.9428126166620854 13.724536651991222 98.63781513977439 3.1722669302207196 1.8939292938550856 0.530046681503757 0.9428126166620854 13.724536651991222 98.63781513977439
226 2.157631581669661 5.634417657248612 10.76908961408217 3.1722669302207196 1.8939292938550856 0.530046681503757
227 5.24989570060427 0.34036822253000976 15.663896090862867 3.1722669302207196 1.8939292938550856 0.530046681503757
228 0.1566366649278197 9.262110051918114 31.792275471148702 3.1722669302207196 1.8939292938550856 0.530046681503757 0.1566366649278197 9.262110051918114 31.792275471148702
